Fecha,Departamento,Municipio,Latitud,Longitud,Dia,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
03/06/2017 12:00:00 AM,ANTIOQUIA,ITAGUI,,,Lunes,12:00:00 AM,PLAYA RICA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5360000,MOTOCICLETA,AUTECO,LINEA STANDARD,2014,NEGRO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,ITAGUI,,,Lunes,03:00:00 AM,SANTA MARIA # 3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5360000,MOTOCICLETA,AKT,AK 110,2016,ROJO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,07:30:00 PM,FACULTAD DE MINAS U. NACIONAL C-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,40,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AUTECO,BOXER CT 100,2017,NEGRO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,08:00:00 PM,UINIVERSIDAD DE ANTIOQUIA  C-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,YBR 125,2017,AZUL,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,04:00:00 AM,GRANIZAL C-1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,-,-,28,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,SECUNDARIA,5001000,MOTOCICLETA,AUTECO,BOXER 100,2014,NEGRO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,12:00:00 AM,MORAVIA  C-4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AKT,AK 125,2016,NEGRO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,08:00:00 AM,CAMPO VALDES 1  C-4,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AKT,AK 100,2006,AZUL,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,01:00:00 PM,LORETO  C-9,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,-,-,41,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,SUPERIOR,5001000,MOTOCICLETA,AUTECO,BOXER CT 100,2016,NEGRO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,08:30:00 AM,EL VELODROMO C-11,URBANA,FRENTE EMPRESA - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AKT,AD15W,2015,BLANCO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,10:30:00 AM,ROBLEDO C-7,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,PASAJERO VEHICULO,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,DT 125,2005,AZUL Y BLANCO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,01:30:00 PM,CENTRO S.C.,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AKT,AK 125,2013,NEGRO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,08:20:00 PM,GUAYABAL C-15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,43,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5001000,MOTOCICLETA,AUTECO,BOXER CT 100,2017,AZUL,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,02:20:00 PM,PERPETUO SOCORRO C-10,URBANA,BAHIA,LLAVE MAESTRA,A PIE,A PIE,33,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,YW 100,2006,NEGRO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,12:10:00 PM,ESTACION VILLA C-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,37,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AUTECO,BOXER 100,2013,NEGRO,1
03/06/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,08:05:00 PM,SAN BENITO C-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNOLOGO,5001000,MOTOCICLETA,KAWASAKI,KLX 150,2016,NEGRO,1
03/06/2017 12:00:00 AM,ATLANTICO,BARRANQUILLA (CT),,,Lunes,03:00:00 PM,CIUDAD MODESTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8001000,MOTOCICLETA,AUTECO,BOXER CT 100,2017,NEGRO,1
03/06/2017 12:00:00 AM,ATLANTICO,BARRANQUILLA (CT),,,Lunes,06:40:00 PM,REBOLO,URBANA,FRENTE A ALMACEN - VIA PUBLICA,LLAVE MAESTRA,A PIE,CONDUCTOR MOTOCICLETA,41,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,TECNICO EN COMPUTADORES,TECNICO,8001000,MOTOCICLETA,AUTECO,BOXER CT 100,2008,AZUL,1
03/06/2017 12:00:00 AM,ATLANTICO,BARRANQUILLA (CT),,,Lunes,05:35:00 PM,LUCERO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8001000,MOTOCICLETA,AUTECO,BOXER,2011,NEGRO,1
03/06/2017 12:00:00 AM,ATLANTICO,MALAMBO,,,Lunes,08:00:00 PM,LA LUNA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,33,MASCULINO,UNION LIBRE,-,EMPLEADO PARTICULAR,TECNOLOGO COMERCIAL,TECNOLOGO,8433000,MOTOCICLETA,AUTECO,BOXER CT 100,2016,NEGRO,1
03/06/2017 12:00:00 AM,ATLANTICO,MALAMBO,,,Lunes,06:45:00 AM,VILLA ESTHER,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,64,MASCULINO,CASADO,COLOMBIA,EMPLEADO PUBLICO,-,SECUNDARIA,8433000,MOTOCICLETA,AKT,AK 125,2017,NEGRO,1
03/06/2017 12:00:00 AM,ATLANTICO,SOLEDAD,,,Lunes,08:30:00 PM,VILLA ESTEFANY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,8758000,MOTOCICLETA,SUZUKI,AX 4,2017,NEGRO,1
03/06/2017 12:00:00 AM,ATLANTICO,SOLEDAD,,,Lunes,12:30:00 PM,SOLEDAD 2000,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR MOTOCICLETA,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8758000,MOTOCICLETA,AKT,AK 180,2017,NEGRO,1
03/06/2017 12:00:00 AM,ATLANTICO,SOLEDAD,,,Lunes,11:10:00 AM,VILLA CARMEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,31,MASCULINO,CASADO,COLOMBIA,EMPLEADO PUBLICO,TECNICO EN MERCADEO,TECNICO,8758000,MOTOCICLETA,TVS,LINEA STANDARD,2017,BLANCO,1
03/06/2017 12:00:00 AM,BOYACA,TUNJA (CT),,,Lunes,11:00:00 PM,URBANIZACION ANTONIA SANTOS,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO POLICIAL,POLICIA,TECNICO,15001000,MOTOCICLETA,AUTECO,PULSAR,2009,NEGRO,1
03/06/2017 12:00:00 AM,BOYACA,TUNJA (CT),,,Lunes,10:30:00 AM,URBANIZACION ESTANCIA DEL ROBLE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,TECNOLOGO,15001000,MOTOCICLETA,SUZUKI,GN 125,2011,NEGRO,1
03/06/2017 12:00:00 AM,CAQUETA,FLORENCIA (CT),,,Lunes,11:00:00 PM,CHAPINERO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,42,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,TECNICO,18001000,MOTOCICLETA,YAMAHA,T 115,2016,NEGRO,1
03/06/2017 12:00:00 AM,CAQUETA,SAN VICENTE DEL CAGU?N,,,Lunes,08:30:00 AM,SANTA ISABEL,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",SIN EMPLEO DE ARMAS,A PIE,A PIE,26,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,18753000,MOTOCICLETA,YAMAHA,XTZ 125,2016,NEGRO,1
03/06/2017 12:00:00 AM,CAUCA,CALOTO,,,Lunes,12:00:00 AM,VDA EL CREDO,RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19142000,MOTOCICLETA,HONDA,ECO DELUXE,2015,NEGRO,1
03/06/2017 12:00:00 AM,CESAR,AGUACHICA,,,Lunes,06:00:00 PM,NUEVA COLOMBIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,53,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20011000,MOTOCICLETA,YAMAHA,FZ 16,2012,ROJO,1
03/06/2017 12:00:00 AM,CESAR,AGUACHICA,,,Lunes,12:00:00 AM,NUEVA COLOMBIA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,20011000,MOTOCICLETA,AUTECO,BOXER,2009,NEGRO,1
03/06/2017 12:00:00 AM,CESAR,VALLEDUPAR (CT),,,Lunes,01:20:00 PM,SAN JERONIMO,URBANA,TROCHA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EN MERCADEO,TECNICO,20001000,MOTOCICLETA,AUTECO,DISCOVER 135,2009,NEGRO,1
03/06/2017 12:00:00 AM,CORDOBA,MONTERIA (CT),,,Lunes,08:30:00 PM,NARI?O,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,49,FEMENINO,CASADO,COLOMBIA,COMERCIANTE,-,PRIMARIA,23001000,MOTOCICLETA,AUTECO,BOXER,2016,NEGRO,1
03/06/2017 12:00:00 AM,CORDOBA,MONTERIA (CT),,,Lunes,04:00:00 AM,EL RECREO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,45,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23001000,MOTOCICLETA,HONDA,CB 110,2005,VERDE,1
03/06/2017 12:00:00 AM,CORDOBA,MONTERIA (CT),,,Lunes,03:51:00 PM,LOS LAURELES,URBANA,PARQUEADERO,SIN EMPLEO DE ARMAS,CONDUCTOR MOTOCICLETA,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,TECNICO,23001000,MOTOCICLETA,AUTECO,LINEA STANDARD,2017,NEGRO,1
03/06/2017 12:00:00 AM,CORDOBA,SAHAG?N,,,Lunes,08:00:00 PM,SAN PEDRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23660000,MOTOCICLETA,AUTECO,BAJAJ,2014,NEGRO,1
03/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Lunes,10:00:00 AM,CHICO NORTE I E-2,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR VEHICULO,CONDUCTOR MOTOCICLETA,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERO DE SISTEMAS,SUPERIOR,11001000,MOTOCICLETA,KTM,RC 200,2017,NEGRO Y BLANCO,1
03/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Lunes,07:00:00 AM,SANTA BARBARA CENTRAL E-1,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,MOTOCICLETA,AUTECO,PULSAR 200 ,2017,ROJO,1
03/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Lunes,08:30:00 AM,EL EJIDO E-16,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,28,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,MOTOCICLETA,KAWASAKI,EX 300,2014,NEGRO,1
03/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Lunes,06:50:00 AM,ATLANTA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,COMERCIO INTERNACIONAL,SUPERIOR,11001000,MOTOCICLETA,KAWASAKI,LINEA STANDARD,2013,BLANCO,1
03/06/2017 12:00:00 AM,GUAJIRA,MAICAO,,,Lunes,06:30:00 AM,LOS PALITOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,44430000,MOTOCICLETA,HONDA,DREAM NEO,2016,ROJO,1
03/06/2017 12:00:00 AM,GUAJIRA,MANAURE,,,Lunes,04:00:00 PM,RANCHERIA,RURAL,RANCHERIA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,44560000,MOTOCICLETA,AUTECO,BOXER,2010,NEGRO,1
03/06/2017 12:00:00 AM,GUAJIRA,RIOHACHA (CT),,,Lunes,06:30:00 AM,RANCHERIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,44001000,MOTOCICLETA,AUTECO,BOXER,2017,NEGRO,1
03/06/2017 12:00:00 AM,HUILA,CAMPOALEGRE,,,Lunes,09:36:00 PM,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41132000,MOTOCICLETA,HONDA,SPLENDOR,2014,NEGRO,1
03/06/2017 12:00:00 AM,HUILA,PITALITO,,,Lunes,03:00:00 AM,LAS ACACIAS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41551000,MOTOCICLETA,SUZUKI,VIVA 115,2008,NEGRO,1
03/06/2017 12:00:00 AM,HUILA,PITALITO,,,Lunes,03:00:00 AM,LAS ACACIAS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41551000,MOTOCICLETA,KTM,200 DUKE,2016,NARANJA,1
03/06/2017 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),,,Lunes,02:30:00 PM,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,47001000,MOTOCICLETA,AUTECO,KYMCO,2012,ROJO,1
03/06/2017 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),,,Lunes,01:30:00 AM,SANTA CLARA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,51,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,47001000,MOTOCICLETA,AUTECO,LINEA STANDARD,2011,NEGRO,1
03/06/2017 12:00:00 AM,META,VILLAVICENCIO (CT),,,Lunes,07:35:00 AM,AY MI LLANURA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,CONDUCTOR MOTOCICLETA,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,50001000,MOTOCICLETA,AUTECO,AGILITY 125,2014,VERDE OSCURO,1
03/06/2017 12:00:00 AM,META,VILLAVICENCIO (CT),,,Lunes,01:20:00 AM,CATATUMBO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,47,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,MOTOCICLETA,KAWASAKI,MAGIC,2011,ROJO,1
03/06/2017 12:00:00 AM,NARINO,CUMBAL,,,Lunes,05:00:00 AM,VDA TASMAG,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,52227000,MOTOCICLETA,AUTECO,BAJAJ,2015,NEGRO,1
03/06/2017 12:00:00 AM,NARINO,CUMBAL,,,Lunes,09:54:00 AM,LLORENTE,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,52227000,MOTOCICLETA,SUZUKI,AX 100,2007,AZUL,1
03/06/2017 12:00:00 AM,NARINO,PASTO (CT),,,Lunes,11:40:00 AM,AV. SANTANDER,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,52001000,MOTOCICLETA,AKT,AK 125,2015,AZUL,1
03/06/2017 12:00:00 AM,NARINO,SAN ANDRES DE TUMACO,,,Lunes,07:00:00 PM,VEREDA EL TIGRE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,50,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,52835000,MOTOCICLETA,KAWASAKI,KLX 150,2016,BLANCO Y VERDE,1
03/06/2017 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),,,Lunes,08:00:00 AM,BARRIO CARLOS PIZARRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,54001000,MOTOCICLETA,YAMAHA, FZ 16,2014,NEGRO,1
03/06/2017 12:00:00 AM,QUINDIO,ARMENIA (CT),,,Lunes,12:00:00 PM,CENTRO,URBANA,PARQUEADERO,CONTUNDENTES,A PIE,CONDUCTOR MOTOCICLETA,26,MASCULINO,CASADO,VENEZUELA,EMPLEADO PARTICULAR,INGENIERO INDUSTRIAL,SUPERIOR,63001000,MOTOCICLETA,AUTECO,BOXER,2008,GRIS,1
03/06/2017 12:00:00 AM,SAN ANDRES,SAN ANDRES (CT),,,Lunes,04:00:00 PM,SECTOR CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,88001000,MOTOCICLETA,HONDA,ECO DELUXE,2005,VERDE,1
03/06/2017 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),,,Lunes,06:30:00 PM,CAMPO HERMOSO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,CONDUCTOR MOTOCICLETA,A PIE,54,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,68001000,MOTOCICLETA,YAMAHA,BWS,2016,NEGRO,1
03/06/2017 12:00:00 AM,TOLIMA,IBAGUE (CT),,,Lunes,11:40:00 PM,SAN PEDRO ALEJANDRINO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,73001000,MOTOCICLETA,YAMAHA,YB,1993,ROJO,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,07:30:00 PM,CALIMIO DESEPAZ E21,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,36,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,HONDA,CB 110,2017,GRIS,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,09:00:00 PM,INDUSTRIAL E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,YAMAHA,BWS 125,2017,NEGRO GRAFITO,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,02:00:00 AM,LOS CONQUISTADORES E11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,41,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,WEST,WBK 110,2015,NEGRO,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,06:00:00 PM,LOS ALCAZARES E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,24,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,MOTOCICLETA,SUZUKI,VIVA 115,2017,VIOLETA,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,11:00:00 PM,LOS NARANJOS I E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,HONDA,C 100 WAVE,2010,NEGRO,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,04:00:00 AM,CALYPSO E13,URBANA,CONJUNTO RESIDENCIAL,LLAVE MAESTRA,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,YAMAHA,RX 100,1996,GRIS,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,12:00:00 AM,PATIO BONITO E1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,MOTOCICLETA,SUZUKI,VIVA 115,2017,NEGRO GRAFITO,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,08:00:00 AM,CALIMIO DESEPAZ E21,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,HONDA,ECO DELUXE,2006,NEGRO,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,03:30:00 AM,COMPARTIR E21,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,YAMAHA,BWS,2017,NEGRO,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,05:50:00 AM,SAN JUDAS TADEO I E10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,MOTOCICLETA,HONDA,ECO DELUXE,2012,NEGRO,1
03/06/2017 12:00:00 AM,VALLE,CALI (CT),,,Lunes,09:15:00 AM,GUAYAQUIL E9,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,MOTOCICLETA,HERO,GLAMOUR,2016,NEGRO,1
